id,predicted_price
3630050180,342581.06
6852700520,523815.97
6870310010,640582.9
6163900981,315311.56
393000142,393119.4
1771100130,344102.66
1442860160,393087.9
9191200435,583893.94
6788200800,931151.0
1115300070,690350.94
3176600105,711880.0
2770604665,593248.44
5469500580,413774.47
5680000545,493920.66
3424089119,524591.4
1328300180,330398.06
1773100922,347651.22
4123830480,329989.62
9808610190,1016494.06
4250200140,272535.72
4217402115,4049339.5
3831250350,369200.03
2397101055,861476.94
6817850110,809098.2
7526800200,607261.4
7853370100,655728.2
2523089025,977834.3
9476200680,262214.28
5714200140,407674.66
3575304895,549269.75
263000018,433912.44
8080400177,477635.3
6450304130,331753.84
514500090,598317.2
9477000300,432168.03
853600310,1413175.0
1951600240,207841.81
1099900120,337716.88
5323100120,534440.8
1223089016,439424.78
522059172,259528.39
1930300190,710103.5
9542840410,307272.12
8665050530,499096.53
5592900205,351611.72
5450300010,624858.2
2459960030,333285.2
3331500455,554096.94
3432500705,397800.8
3702900165,315843.7
5249803550,547950.75
626049058,416138.2
1788900380,174729.5
8075400360,222648.81
9113200250,728210.1
2738640040,691262.06
7821200307,482210.8
3530440140,239009.11
3582700130,453865.97
9276200569,709325.8
7197800020,578198.06
686200490,544749.0
3501600100,399555.1
6383000690,587713.5
7604400150,353275.16
5249801411,733854.4
2607720420,457111.28
9561100010,401257.03
1796370590,248186.52
4077800593,365681.16
854000165,248750.23
5536100010,718907.2
4188000670,812611.25
31000165,1452399.6
662350050,927972.94
4137000280,273232.4
6169901130,1104615.2
1953400510,250582.66
7518506716,1008442.25
1552520010,363793.06
7955080270,325357.6
9212900100,512955.53
3438500798,342576.8
7899800890,241570.86
4319200605,480703.88
1329300480,373018.06
8935100100,828148.0
5016001260,422098.47
4337600280,308613.94
1446401220,190416.6
7135521530,639595.2
6888900115,229952.97
2413301070,280988.6
345700040,280022.34
5566100145,432269.84
7634800070,366778.2
9346910500,633180.8
3529300060,305911.34
8128600060,1062779.4
8572900275,200324.5
4139420590,1542678.0
9274200322,623672.25
1472700200,568176.3
8820903380,522185.0
8563010130,889091.94
8965450110,847982.7
9274204230,481063.4
8165501700,341235.06
2193340260,530229.2
1860600290,871971.0
1222000055,207903.06
2492200280,462895.38
2488200455,380682.22
809001520,1071851.6
1796361140,239452.62
6398000011,746567.0
6813600365,574126.5
7504100920,772326.7
8835770330,717879.5
524059322,887070.25
4307330280,392150.34
1245002952,1053518.6
2021069059,251301.33
5700000595,623627.06
3629970930,744852.4
3336002215,278415.88
5100401060,651344.8
3278600750,265274.3
1126069045,1117188.5
7568700175,314487.8
452001475,500821.6
9283800230,498398.3
1737300130,534840.06
6189600040,504690.88
3679400025,460582.7
1096100010,316222.53
9513900050,243784.06
5452800645,734377.4
273800100,233487.36
7228500037,462904.66
808300090,460443.9
2493200215,539026.1
5035300255,695136.7
3380900160,389753.72
3630000130,400953.7
7300400670,280646.62
6798100070,343849.75
8078400010,545338.94
5566100060,500354.22
2768200212,518531.1
4035900060,594230.9
9460000110,334097.0
7199320190,554115.44
2225039081,470444.66
9512200050,548445.9
2634500085,316058.8
3654800200,281299.9
2724079090,1259146.1
2597520720,786919.06
3034200426,373564.88
984000130,293792.5
7852020670,436915.06
7923500060,710575.7
2310030510,294181.1
2205500540,503986.25
2493200015,417077.03
7853361420,568565.5
5652600605,517444.3
5285200020,323647.16
9406530150,361917.5
5706300020,476694.25
3278602490,414642.34
7197000100,535735.5
4447300008,516903.75
7899800045,236536.33
9250900095,338776.56
9268851740,622843.06
8682261440,503181.8
7284900385,832307.1
8079040300,430590.72
2225300585,402508.0
3223039013,450063.47
2013801350,267345.47
4055701110,830109.0
3578401770,429720.22
4046500720,540390.1
6145601745,379710.12
5207200195,681976.94
1972201856,613174.5
7212680080,250128.3
7277100510,613928.75
522079022,584154.0
5605000440,893543.5
6632300230,365986.78
8815400165,622535.5
6708200320,509173.38
2426059076,561360.9
3260200200,581841.1
2770601741,445992.84
4338800500,247747.38
9201000320,703403.2
7655900038,323903.12
3625059140,598394.8
4222310010,218820.98
2114700115,310868.38
3291800710,331874.72
9406590010,400075.2
3025059124,2352400.0
7972601250,387977.34
930000470,924170.9
6690500060,502440.0
16000015,193764.72
5693501102,569414.2
8079040490,454539.97
7225000155,333485.8
8819900170,765925.5
7972601270,337956.9
1224069074,793367.06
5126900321,346013.25
3438501860,316009.38
2822069080,426672.22
1656600310,566959.5
3856900507,1253984.9
1626069139,473937.75
2524049257,1253844.9
3904960150,532898.25
7214820610,453860.78
7977201845,588756.94
2428100080,836793.56
2202500135,411190.0
1523550220,677122.94
2313900610,430148.28
4123840050,374818.88
2125059124,1140587.5
1225039067,479258.3
6431500283,481651.94
2473380010,299629.62
5694501195,416156.84
2881700046,356002.12
6837820330,323779.28
2337300370,205240.61
3876540630,235706.08
626059317,351769.7
3374500520,342313.9
7228501903,375206.2
4019300051,515732.34
4232902615,597258.5
3546000090,255879.31
8127700215,762382.3
3438501100,378639.75
1769600066,762944.5
8146100610,659948.5
3052700695,554558.94
7954310210,611744.7
3761700053,1848493.5
1320069179,338092.62
1331900410,803957.9
7303100210,331626.7
2464400285,476112.22
6163901150,351799.22
8955800045,353213.84
2314300200,405863.44
9528104360,400482.88
4177100005,597987.5
8856960260,322906.0
1828001220,611608.75
3066400710,683658.3
624110610,859705.8
4040800260,404426.88
5019500215,542398.56
2481630180,1216664.4
7203170190,693293.5
510001280,947077.25
9430110120,718044.5
1565950030,330260.7
9828202255,794636.2
3878900270,448406.75
8091600080,213360.33
1112000035,304519.72
2228900270,300953.88
6648701740,296947.1
1245003740,662746.94
2174503441,516463.22
7708250010,315788.56
6072300110,576149.3
2329800140,261710.36
1494300040,521045.84
3832050130,285674.7
7203100730,876181.44
7199330170,469244.25
7785000220,674351.9
1250201175,376064.53
4054500180,1028991.25
7905200061,452443.28
3751604895,170580.5
5220300140,289585.16
3323059027,321101.25
8651611980,877624.8
8673400190,538167.8
1668500100,814052.44
1023059365,573271.3
3308030060,332497.84
4232400860,962604.6
2144800615,218761.73
1568100920,1297344.0
9406510040,488894.03
2923049421,331223.06
1051000040,1583066.0
2077700042,645984.56
9423800030,255412.42
9818700455,646624.94
7133300675,347619.72
4113800550,634509.44
5553300375,1601451.8
2025701530,278562.72
7942601155,439300.34
7524300020,283250.25
2520069100,293072.75
5412300410,216224.2
7504110760,721833.06
2594200350,398646.2
2722059013,240244.06
8078430480,551904.56
1423069162,503466.47
8856001090,162035.03
7000100631,750210.56
4222200280,225431.3
7971300050,589632.4
2009001600,246080.67
6619910140,662303.4
2877100985,533129.0
1196000007,356976.16
1330850130,738629.6
6664900410,263296.78
1231001110,294551.94
9235900030,283318.6
9407101840,311484.75
9523103001,401246.7
2149800278,350180.47
7234601198,665689.3
9476700035,417231.38
9297301065,624857.56
518500700,760668.4
7843500090,330536.72
6056110780,295160.47
2345700260,346809.78
3509600070,234100.97
1431700280,343823.84
1623049174,259217.95
3024089049,406046.2
7853340450,390634.9
7732410360,772787.2
1446800995,320509.84
2946000285,238106.81
425079100,463985.72
3876313040,434891.8
1762600260,968296.5
1925069121,937027.7
7443000480,845795.5
7820000015,348494.7
4027701253,504603.78
2826049165,357197.2
5426300060,783638.9
1278000210,147267.95
923000270,365087.03
7657600005,259267.16
3024079057,397804.22
3276180020,300209.12
7304300760,291560.7
3908100020,559716.56
8835400805,679635.7
4051150070,213042.53
3904930530,457603.72
6163900971,374038.28
7942600310,420953.97
4365700330,283099.53
423059207,277973.3
3992700265,332911.94
7177300090,493205.7
2540820010,643012.75
5700002510,959106.94
5201000030,574132.5
7631800015,1968570.8
2922702965,699128.4
1525059198,941651.06
1245003160,764640.25
3810000455,315587.44
7855600080,605397.7
5701500030,1275050.9
7504020400,603235.3
1402600570,312242.28
7575610760,271357.25
8731990370,340092.12
5021900090,800189.9
290000075,441458.2
2841500010,469840.25
3955900830,427410.2
7852110140,545915.5
1311400350,249054.8
7773800015,557636.5
4123400320,502609.2
2725069157,863680.75
666000143,886096.25
5101408678,507913.4
6371000026,378400.44
2024059084,661185.75
7283900036,343354.94
8881900230,742618.9
3959400135,353322.3
7696610270,221676.31
1689400150,822259.9
5103900015,420513.8
1441000350,434142.16
5101408735,338979.2
3126059027,1801031.4
2320069014,469514.16
9541600015,636071.4
8682320420,730954.3
1562200090,628474.5
3395070980,497065.4
7349600230,244863.58
522049122,259948.75
869700060,272521.44
811000055,1342262.6
1221059176,425655.38
1523059103,458614.25
2025760210,707550.94
9218400088,325099.53
8682292020,459310.62
2623089135,439067.06
3758900259,1332391.2
524069049,592728.2
3121500150,819045.56
5581400080,799685.6
8087800020,468138.4
4070700290,736933.94
3296000170,617050.9
9238500040,492583.3
2744600040,350746.3
6813600380,640512.6
6140100150,494329.7
2201500555,441387.06
2600110250,622761.7
4337000275,161307.75
1186000150,533744.56
1972201963,516910.66
1105000745,364624.25
2887700560,560750.9
4039700080,693392.06
522049104,283502.12
4202400078,248350.83
7520000695,191470.94
7714000310,393432.97
4319200060,705705.8
8624700015,615106.1
5104520610,310892.4
2354300845,298372.7
3824100291,469290.34
6151800612,256104.39
5454200080,969223.2
6413600290,350306.38
2131200065,307316.7
1459920010,276787.16
50300090,395879.0
2326300090,647990.44
7714000070,393380.8
3630180500,1007795.2
1727850340,1002216.06
8691430330,1002263.9
2310030390,253138.78
5561400610,506185.16
7010701016,501418.5
7883605915,263338.97
1282300995,350552.0
4040700310,491312.38
3353400435,237783.67
2143701015,490933.9
255450020,387504.03
1020069017,345754.97
4038200120,507201.38
9284801100,268747.06
1965200075,629864.1
847100047,560488.94
4038700720,523597.72
6815100085,846827.0
2508000020,291575.4
255520180,651044.25
6822100750,603804.0
869700050,335775.88
1775801405,567062.8
6600400090,219174.36
7202330270,445392.28
1683400165,763245.8
2625069070,1077586.1
7625702440,412352.38
3388000640,224418.83
1899400365,314536.12
6899990200,842657.2
5569700020,891786.4
986000045,289965.97
3293700221,310150.56
3764800250,365786.8
2291400566,352281.66
4219401236,1529849.6
4239400840,152849.23
7211400990,193408.22
7696500280,192758.39
7215721070,515087.44
3204850140,373331.25
4322200220,731074.94
2566300100,1119016.2
1944900090,436551.03
6648500390,282156.72
7385300020,720725.6
1704900135,349220.62
2877100655,733883.06
2726079098,560126.1
7625703800,492574.84
318300040,492472.94
7922800190,520035.1
2023049361,212506.62
8946400210,468936.0
6071600450,534964.06
4343800100,397319.66
1443300140,381046.16
1024039001,810642.1
2767704860,627316.4
7234600851,643812.9
644200065,843195.0
7784400035,694698.6
3826000560,216902.25
9272202260,370884.78
263000253,461734.94
3621059043,597664.2
240000130,481574.75
1352300120,191992.25
7849200861,286621.9
2487700130,505193.62
1796100140,301821.6
7234601221,531349.44
8651710190,461817.72
2916200091,588911.4
1232000915,531275.94
1545801970,266320.94
3211200420,350688.78
7686204675,196624.55
3141600210,170462.6
3959401284,479400.47
2113700825,268534.44
3876000710,405709.4
522069022,542565.7
3214200070,375428.47
1221039156,299724.53
259600790,432828.38
785000040,473810.75
8138870470,510679.0
2596300035,301640.9
540100057,1691639.6
3073500045,484732.88
5363200266,411922.0
8682261650,520724.94
3224510080,826514.75
3211270160,418015.2
9269200520,182086.0
293810190,491745.5
4197400043,332458.22
3026079031,339585.22
5332200405,971600.7
2473411210,301982.25
9268200315,563502.06
8123500050,602460.3
3221069091,483751.53
2485000165,648162.3
4058800215,563458.0
1926059039,802621.8
2533300680,893790.7
3343903640,313361.53
5700003705,1395736.4
2023049372,426113.5
4058800830,546625.56
3333002302,439668.75
2944500340,297208.6
1982200790,509187.0
8929000270,486176.4
8122101440,289690.94
7525530470,758628.25
9332800020,661855.06
3878900525,232871.83
5420300210,257294.4
9232900165,344781.97
6414100026,401637.2
3013300660,802665.44
7954300120,568396.9
1081200360,339745.56
2877102345,488391.7
2202500255,476428.8
7984400050,217040.47
9558020380,437706.62
7812801850,209526.48
8944460020,375428.84
2306400040,559503.06
8649400410,353764.0
7889602020,245153.33
2041000025,520407.2
871001484,601757.5
2767602141,497033.66
3630180470,788580.9
2769602140,452360.88
2473250280,311330.3
5422560660,524810.0
3756600240,367978.88
8651600160,794086.2
7202300540,849291.3
8961950250,451214.38
3303000130,445193.94
798000062,270135.7
1695900150,842168.75
1604730150,533752.2
4136930310,352295.44
8835401250,1417560.5
8665900328,398112.0
9262800255,293937.7
1853080570,841821.8
5556300114,803460.44
9517200290,418711.4
4037200295,486478.34
7417100123,388557.94
2620069077,200943.11
7922720040,625948.44
558100090,533980.8
257000037,278194.25
3319500385,453473.12
9297301520,338013.66
3580900090,356318.03
1321039076,173624.22
7227801581,290211.06
9407001620,302793.47
2130400150,329785.44
2312400200,255012.53
4046700210,403572.72
1193000480,917927.4
1492800296,529770.25
3013300017,423699.6
3630240140,591969.5
1049010390,341735.28
9320900420,149859.27
4315700060,377029.8
2591010290,305008.88
323089085,632885.0
6600400270,209560.45
2919701105,483446.7
7202360670,871701.6
8927600100,797410.1
3211700045,624759.25
4027701326,469796.34
1601600195,277840.28
7853280350,738745.8
3629970130,715420.44
7203120020,820297.06
9542900190,370870.62
8035350120,494347.62
1238501184,1037349.56
251200240,471315.84
8945300200,189625.58
2162000160,1096014.9
5466310060,164037.64
1239400064,870126.8
5205000020,311278.66
1720800305,741598.3
7280300375,582174.1
2095800400,463726.5
7852010950,542478.25
1428001160,511530.53
9528104910,667835.4
8644210470,848841.1
7923300310,513140.47
254000100,661710.56
1931300688,487589.38
7007700030,454299.88
422049178,227190.28
422069067,475713.75
2923049393,380086.94
930000305,456714.3
2461900448,496957.8
2610100020,283621.62
2895550050,240553.58
7701700040,291465.03
2460900020,474803.62
9827700105,575013.6
1005000240,284207.3
7200001254,527779.9
866400040,533883.56
305000170,654481.2
2260800110,898013.1
3442000127,722503.2
5253300437,473102.3
7576700150,1013910.94
5469501410,482908.03
5104531120,689527.8
723049434,339599.8
622069006,1299361.1
2517101200,306305.16
8159620160,237005.1
5561300640,405105.5
3317010130,223635.8
4364200250,395348.9
8732300060,757265.0
5603700025,764154.0
3585900190,1083718.1
3996900575,253632.23
8731801260,235102.84
3810000860,315560.66
5700003585,2131903.0
6332000050,463169.16
9286100250,421751.22
9471201110,1025472.4
9290800050,610243.06
7300200400,637753.9
526069024,938629.56
1454600156,1010268.25
3904980360,515059.44
2626119062,243094.08
8651730290,431393.47
7611200195,729288.75
1919800260,569941.7
6632900354,277795.78
3972900195,321154.22
5151600170,311859.28
7016000440,460389.88
871000435,760478.3
9578060540,509012.7
2332700060,871351.7
766000240,285236.4
4363700200,291022.3
7100000250,352439.94
2781250560,209503.31
2781250100,357010.22
5419800220,263962.28
7147600245,246424.25
2926069083,857123.8
6189200125,767032.94
9542830160,297895.6
5152200020,276934.5
9412900045,494488.6
6600410480,175952.38
6979970080,559246.44
5636010280,288432.78
1732801300,842739.94
5561401530,510328.44
9578500510,353315.25
7304300906,306729.3
1223089077,624851.6
721049207,265679.66
8691330310,836338.0
1523069204,494131.75
3188100105,630023.94
6608500290,404372.12
2891400410,347621.72
7663700551,323885.53
5413200140,252432.67
425069139,645419.25
6713700155,368718.3
2767603505,486088.3
7789000080,271107.9
9211500620,224543.2
3750604417,190559.38
7922800320,564435.8
1471620240,375741.88
2222059052,350715.2
9551200270,1087467.0
2767603160,552168.4
9406710060,385917.84
8929000250,371722.6
5538300120,412359.88
2223069120,438939.38
1652500060,1715425.2
8564500240,412839.12
3629700120,630461.5
3943600070,409031.84
4171200025,292034.6
2425049063,4016256.8
9828701650,394304.03
3581000340,352826.0
8100900015,383051.2
2125059161,1091929.4
304000380,206454.02
8146200070,1537185.5
686530170,567223.44
2917200645,446687.53
9547200530,722211.1
2122059199,392220.28
1150000740,673214.5
5706200060,330406.88
9265410010,228887.02
4083800555,490013.84
6152900332,362836.4
2520900301,221804.05
9828200790,509616.9
1657530180,288862.75
7471900045,256064.1
9828200460,436922.56
1775900140,451480.38
6139800430,437873.22
7214400005,510604.97
5332200026,528493.56
9510970300,810610.44
2540830020,411923.2
3392100140,195915.89
1326069191,354191.38
2125059112,1113949.0
859000022,321549.88
8854100350,642205.0
121059007,219088.69
7977201707,479797.47
3859900060,2821136.2
8815400735,760824.3
705700530,348499.34
6600780130,369571.3
6378500105,408935.12
8143000310,475695.6
2877102330,641296.2
3526039074,623404.06
2115510300,253797.97
3024059014,2009659.5
2141330360,590696.1
546000400,492365.88
2071500011,423332.84
7972000240,215853.75
7016200460,436500.25
6204200180,430165.9
1552100135,1233333.9
88000173,460431.6
2581900235,830560.3
9211500560,221690.69
621069218,414917.25
1321970240,290564.16
798000630,314721.84
421000285,248546.55
2824600180,828767.44
3832051140,307247.22
1237500105,703458.2
8802400906,265592.5
3166900270,405676.9
3682000060,378016.3
5469700020,275133.1
1245001820,578678.0
9547205660,588632.3
7974700122,746806.25
7550801225,547460.8
1099950050,757677.5
1402900460,324722.12
7636800041,1234305.8
2115720270,255556.17
8651441750,198401.56
3904100035,247697.52
8815400020,623950.7
3303860590,469251.84
5427110040,1009848.3
1782000160,354844.6
6204420290,491965.97
3995700245,288038.3
7955040130,452218.56
1442880650,518082.78
8833510230,832789.9
7283900551,446755.72
4396000180,257101.12
7504021310,695911.44
322059264,288721.47
3654800040,281390.3
2767704777,513577.16
3278602190,340975.47
3236500220,511735.47
3410600100,311250.75
629410180,742669.1
3352402250,164375.12
4363700304,344826.7
7237550130,1306211.9
9808590210,1313071.2
8074200175,268155.4
3463400330,425068.78
6306400140,774387.3
8564950250,517859.0
5381000070,213547.2
9826700697,508244.34
8132700190,460645.06
7943000020,177237.55
9547204675,580313.3
4112100101,479748.06
727500030,637576.3
114101426,377022.25
9274202005,782930.0
1193000380,853630.75
3039000020,488196.1
7852170130,660079.4
2624079010,636315.9
4137010540,288771.88
7576200012,862455.2
1138020020,341390.97
3969300030,201301.97
898000200,206777.75
5153100030,314614.4
5104532030,511620.28
4406000050,228706.56
9274203390,632054.44
8682290360,460859.5
6928600330,245133.45
4139680070,880411.3
6844702690,492550.44
2154970020,2146688.0
4385701285,1149232.9
2426059071,603136.4
2867300160,495934.7
9512500720,525463.56
1773101020,304959.44
8687800100,282041.56
3627800050,1614608.0
1604600227,296397.66
3300701170,416675.5
9250900111,485051.97
7015200790,607297.25
1311100490,240969.16
2469000010,932330.1
1982201596,556907.9
1862700290,333729.84
2586800270,233283.27
9528102772,476248.0
5490210200,452489.9
6669080020,415223.62
179003055,213268.19
1860600535,936094.4
1592000130,605710.7
3905040170,544072.44
9320500080,260867.62
9276200850,479679.88
224069114,635059.75
2260000340,571682.6
5096300130,404748.3
3432500215,364118.28
2600000050,712280.0
8856003839,235508.34
2492200435,374819.22
7855900110,1096266.8
6806100250,312768.9
2770603523,530375.9
1370800515,1877450.8
2726049150,476976.2
1226059161,572641.9
1068000375,2973488.5
9528104109,463424.56
5126310060,504794.84
1951820070,560808.1
1545805980,390432.28
9464700340,906667.5
4319200675,944468.8
7518500885,553818.5
7852020620,484153.06
869700370,342114.5
8643000190,261039.1
8902000267,534183.0
7972602435,266048.06
2050100210,924544.6
6705120540,495085.5
2767601390,605582.44
4141000490,1264771.2
9345400350,745312.8
3222079162,306640.4
7789000120,246658.67
6646200770,704965.94
6666800180,837428.25
1725800280,475179.6
6117500460,1052485.4
5470100220,225671.78
5457300478,420788.2
7550800195,568769.94
7787050180,593664.44
6204430250,527235.0
7640400250,505913.44
624110920,804589.1
3629920140,362097.03
7173700518,641504.1
3210200395,211076.61
2473480560,380509.44
2623089141,475889.8
1423800080,223086.22
2076400050,303002.62
3832060120,305999.78
7702600930,440309.9
5101404555,404739.8
3723800415,384338.88
3356403400,223322.08
9214400125,517937.53
1797500530,524638.9
9551201660,1184012.9
3878900815,343460.4
1760650280,327301.12
5466410030,240378.14
6388930620,599298.9
2331300395,805166.4
9412700160,284548.2
871001611,613594.5
3142600120,587942.25
3995700220,342922.0
2310000280,283919.06
8039900400,391846.78
7504021510,670766.44
1959700445,1557267.4
1556200155,570062.4
3629960590,367628.1
259000240,464490.0
662440020,404615.16
3123049142,570099.4
321100260,808713.25
6840701095,534735.0
3738900165,394848.53
4427100130,397012.5
9238500100,461509.97
6145601810,370991.25
2570300090,367869.38
4017600010,502540.62
1005000220,366249.7
1257202120,520370.47
9527000490,507536.2
8691400080,716745.94
1726069084,444105.84
248000240,206506.98
6113400046,362780.38
2130702350,365928.47
920069052,237470.94
6071300160,548000.4
1623049041,156370.3
9268200285,359757.78
1843100520,366542.5
2887700826,611744.7
9122000385,521155.66
9475700220,390578.28
2804600005,808739.44
2896400300,385343.38
5015000180,779308.1
3630220180,822190.9
8832900780,520942.0
1568100300,448227.6
8718500610,408018.88
4147200140,1096014.9
1973700030,1002234.25
8862000075,187891.5
9320990110,284531.1
1151100035,423185.12
2011000010,232595.48
1651500060,1190820.9
446000190,765359.6
2344300220,967080.2
523049195,213948.78
9191200015,636325.0
7942601410,755549.6
7137800300,215092.4
7853300280,520880.38
6654700240,325368.75
569000050,594872.75
3584000180,234810.2
2026079055,327729.97
8898700880,280034.9
5075400150,626195.06
8731981360,357175.72
4222500020,218591.14
7996720050,604168.0
4077800094,622026.9
6446200365,631936.3
2824089053,529180.44
1311800220,224315.9
3522049063,646932.75
1721801280,190910.62
6131600240,201088.22
7202310040,612668.3
1123059125,544827.94
646910160,232346.52
5630500005,379064.66
3342100785,281069.8
9547205610,626595.9
1773100123,294617.4
3353400092,304489.53
217500015,379434.66
3649100031,409857.72
7896300150,285754.25
623049185,255308.92
1773100430,313639.0
1781500220,746663.9
3395380200,231321.75
2424059170,2777756.2
4389200765,1725325.1
1543000060,482278.4
6154900005,626152.06
2902200240,482603.7
1442880640,529516.7
8562770490,550290.56
2768300655,579684.4
3432501315,309204.9
5035300570,750259.2
3626039028,462226.62
3876540780,240291.95
327000100,1059293.5
7551300065,474797.28
1312920060,247332.36
2215901230,259043.72
6306800010,444555.84
2767700022,483020.4
5589900610,546768.44
4320200020,753997.7
5249804655,626567.2
9238500480,488730.4
3885806565,1112797.0
7905200205,468612.34
5727500102,317134.9
3585220070,385401.44
2078500210,533689.56
1839920050,390640.12
534000080,330109.25
856000255,559092.4
4141010110,1511893.8
9558040820,582736.25
7768700315,1363569.2
2796100640,280928.84
1922059010,197820.77
3448000542,267972.88
3883100220,293445.56
7237301210,276967.53
3893100456,926786.0
9578501110,351340.53
6145601995,428745.97
4024100120,317210.8
8899000050,337258.56
3396820010,567074.7
6749700117,351983.12
1954400060,508643.88
3303970100,711767.3
2540850070,452235.8
3797000745,492666.0
7883603700,265436.53
3438501452,420636.94
3530210260,698517.2
3598600049,174051.61
731500170,354545.56
7129304375,167387.12
263000006,433912.44
7212660560,313990.66
1112700010,406036.88
3420069060,705530.9
2473000470,414221.4
8691390980,724760.56
6184700100,456174.53
4476400275,357605.84
2968801240,297825.44
1529300160,437168.88
7640400070,640389.25
7016100380,435508.56
2172000890,447804.62
4035900015,759666.44
9528104660,1006736.6
507100005,355246.16
2783100160,401863.62
3629921140,834063.2
1099750610,243821.27
1330300451,1250377.2
